,Name,Race,Class_1,Subclass_1,Class_level_1,Class_2,Subclass_2,Class_level_2,Num_of_classes,Total_lvl,Alignment,Skills,Feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,Spellcaster,Num_of_spells
5531,reverent_engelbart,Tabaxi,Rogue,,1,,,,1,1,NN,Athletics; Acrobatics; Stealth; Investigation; Insight; Perception; Intimidation; Persuasion,,9,15,12,16,12,11,12,14,False,0
5532,agitated_johnson,Dwarf,Wizard,,1,,,,1,1,LG,Arcana; Investigation; Animal Handling; Perception,,9,13,11,12,17,14,10,10,True,9
5533,lucid_cray,Eladrin,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Arcana; History; Investigation; Nature; Religion; Deception; Intimidation; Performance; Persuasion,,10,15,8,16,14,14,12,12,False,0
5534,quizzical_brattain,Eladrin,Rogue,,1,,,,1,1,CG,Acrobatics; Sleight of Hand; Stealth; Animal Handling; Insight; Medicine; Perception; Survival; Deception; Intimidation; Performance; Persuasion,,9,15,8,16,13,9,13,16,False,0
5535,relaxed_mcclintock,Dwarf,Cleric,Forge Domain,1,,,,1,1,,History; Religion; Insight; Medicine,,13,16,16,10,19,9,14,8,True,2
5536,vigorous_faraday,Human,Cleric,Forge Domain,1,,,,1,1,,History; Religion; Insight; Medicine; Persuasion,Observant,10,18,13,8,15,10,17,12,True,2
5537,vigorous_mcnulty,Human,Wizard,,1,,,,1,1,,Arcana; History; Insight; Persuasion,,7,12,11,14,13,16,14,11,False,0
5538,gifted_knuth,Elf,Ranger,,1,,,,1,1,,Athletics; Stealth; Nature; Animal Handling; Perception; Survival,,10,14,10,16,11,10,16,12,False,0
5539,boring_tu,Half-Elf,Paladin,,1,,,,1,1,,Athletics; Insight; Medicine; Survival; Persuasion,,12,16,14,10,15,10,12,16,False,0
5540,recursing_faraday,Eladrin,Rogue,,1,,,,1,1,CG,Acrobatics; Sleight of Hand; Stealth; Animal Handling; Insight; Medicine; Perception; Survival; Deception; Intimidation; Performance; Persuasion,,9,14,8,16,13,9,13,16,False,0
5541,tender_swirles,Simic hybrid,Wizard,,1,,,,1,1,,Arcana; History; Insight; Persuasion,,7,12,12,14,12,16,10,11,False,0
5542,xenodochial_meninsky,Dragonborn,Fighter,,1,,,,1,1,,Athletics; Insight; Intimidation; Persuasion,,12,17,16,12,14,8,12,14,False,0
5543,determined_cori,Dwarf,Cleric,Grave Domain,1,,,,1,1,LG,Religion; Insight; Medicine; Persuasion,,11,17,10,12,16,10,15,13,True,8
5544,hungry_mcclintock,Gnome,Wizard,,1,,,,1,1,NN,Arcana; History; Investigation; Religion,,8,12,8,14,14,17,12,10,True,9
5545,loving_heyrovsky,Gnome,Fighter,,1,,,,1,1,CG,Sleight of Hand; Stealth; Perception; Survival,,12,14,8,16,14,14,13,10,False,0
5546,kind_gauss,Dwarf,Fighter,,1,,,,1,1,LE,Athletics; Perception; Survival; Intimidation,,13,18,17,8,16,10,13,12,False,0
5547,cocky_northcutt,Human,Cleric,Light Domain,1,,,,1,1,LG,History; Religion; Insight; Persuasion,,11,18,10,14,16,10,16,12,True,10
5548,wizardly_carson,Halfling,Bard,,1,,,,1,1,LG,Acrobatics; Stealth; Deception; Intimidation; Performance; Persuasion,,9,14,8,16,12,10,13,16,False,0
5549,kind_dewdney,Tiefling,Warlock,The Great Old One,1,,,,1,1,CG,Sleight of Hand; Stealth,,9,12,12,13,13,14,12,14,False,0
5550,nervous_yalow,Goliath,Barbarian,,1,,,,1,1,,Athletics; Nature; Perception; Survival,,15,15,16,14,16,8,12,8,False,0
5551,dazzling_hugle,Aasimar,Monk,,1,,,,1,1,,Acrobatics; Animal Handling; Insight; Survival,,11,17,15,17,17,14,16,18,True,1
5552,competent_rubin,Dragonborn,Sorcerer,Draconic Bloodline,1,,,,1,1,,Arcana; History; Insight; Persuasion,,9,15,16,15,15,16,16,18,True,6
5553,quizzical_ellis,Elf,Cleric,Life Domain,1,,,,1,1,,Religion; Insight; Medicine; Perception; Persuasion,,8,17,10,12,11,17,15,10,True,5
5554,elastic_rosalind,Half-Elf,Druid,,1,,,,1,1,CG,Nature; Religion; Insight; Medicine; Perception,,11,13,14,15,16,16,17,15,True,4
5555,youthful_rubin,Gnome,Ranger,,1,,,,1,1,,Athletics; Stealth; Animal Handling; Perception; Survival,,12,16,16,19,14,18,15,9,False,0
5556,goofy_napier,Dragonborn,Paladin,,1,,,,1,1,,Athletics; Insight; Survival; Persuasion,,45,16,12,15,15,12,13,11,False,0
5557,vibrant_shannon,Elf,Cleric,Light Domain,1,,,,1,1,,History; Insight; Perception; Persuasion,,7,16,8,10,8,9,8,8,True,3
5558,vigorous_mclean,Elf,Fighter,,1,,,,1,1,CN,Athletics; Acrobatics; Sleight of Hand; Stealth; Perception,,11,15,15,18,13,11,13,12,False,0
5559,objective_zhukovsky,Triton,Warlock,The Hexblade,1,,,,1,1,CN,Sleight of Hand; Arcana; Deception; Intimidation,,9,14,11,14,12,13,14,18,True,6
5560,zen_ardinghelli,Human,Monk,,1,,,,1,1,CN,Athletics; Sleight of Hand; Stealth; Insight; Perception,Lucky,10,16,8,16,14,8,16,10,False,0
5561,modest_tharp,Dwarf,Sorcerer,Stone,1,,,,1,1,,Animal Handling; Survival; Intimidation; Persuasion,,8,16,17,10,16,8,10,14,False,0
5562,naughty_kare,Eladrin,Rogue,,1,,,,1,1,CN,Sleight of Hand; Stealth; Investigation; Insight; Perception; Deception; Persuasion,,10,14,12,16,14,12,12,14,False,0
5563,wonderful_hermann,Shifter,Barbarian,,1,,,,1,1,CN,Athletics; Nature; Animal Handling; Survival,,15,16,18,17,16,12,14,10,False,0
5564,eloquent_saha,Tiefling,Warlock,The Fiend,1,,,,1,1,CN,Investigation; Insight; Deception; Persuasion,,9,13,7,14,12,9,12,18,True,7
5565,optimistic_napier,Aasimar,Cleric,Life Domain,1,,,,1,1,NG,History; Religion; Insight; Persuasion,,10,16,14,9,14,12,16,15,True,6
5566,pensive_wing,Elf,Wizard,,1,,,,1,1,LE,Arcana; History; Investigation; Perception; Persuasion,,7,14,10,18,12,17,10,11,True,10
5567,wonderful_gauss,Half-Orc,Monk,,1,,,,1,1,NN,Athletics; Religion; Medicine; Intimidation,,11,15,11,16,16,9,15,10,False,0
5568,laughing_beaver,Gith,Monk,,1,,,,1,1,,Acrobatics; History; Insight; Perception,,10,14,10,13,14,10,17,11,False,0
5569,bold_ritchie,Tiefling,Ranger,,1,,,,1,1,,Athletics; Nature; Animal Handling; Perception; Survival,,11,14,10,16,12,12,14,12,False,0
5570,magical_davinci,Dwarf,Druid,,1,,,,1,1,,Animal Handling; Insight; Medicine; Survival,,12,14,8,13,16,12,16,10,False,0
5571,reverent_mestorf,Dragonborn,Paladin,,1,,,,1,1,,Athletics; Insight; Survival; Intimidation,,12,18,19,13,14,12,10,16,False,0
5572,trusting_villani,Half-Elf,Bard,,1,,,,1,1,,Acrobatics; Stealth; Medicine; Survival; Deception; Performance; Persuasion,,9,12,8,13,13,13,14,18,False,0
5573,wizardly_borg,Human,Bard,,1,,,,1,1,,Acrobatics; Deception; Intimidation; Performance; Persuasion,,9,14,6,16,12,11,16,18,False,0
5574,jolly_yalow,Half-Elf,Monk,,1,,,,1,1,LG,Athletics; Acrobatics; Stealth; History; Religion; Medicine,,7,15,12,16,12,13,14,7,False,0
5575,admiring_robinson,Tabaxi,Rogue,,1,,,,1,1,NG,Athletics; Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Performance; Persuasion,,9,14,12,16,13,10,8,16,False,0
5576,flamboyant_almeida,Elf,Sorcerer,Draconic Bloodline,1,,,,1,1,NN,Acrobatics; Perception; Deception; Intimidation; Performance,,9,16,8,16,14,10,10,16,True,6
5577,elated_mclaren,Kenku,Rogue,,1,,,,1,1,CG,Acrobatics; Stealth; Investigation; Insight; Perception; Deception; Performance; Persuasion,,10,13,10,16,14,10,14,12,False,0
5578,inspiring_nobel,Simic hybrid,Barbarian,,1,,,,1,1,,Athletics; Animal Handling; Survival; Intimidation,,15,14,17,12,17,8,11,18,False,0
5579,gifted_gates,Human,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Animal Handling; Insight; Intimidation,,12,16,19,15,15,10,13,11,False,0
5580,wonderful_curran,Human,Monk,,1,,,,1,1,LE,Athletics; Acrobatics; Stealth; Insight; Intimidation,Alert,9,14,15,16,12,10,13,8,False,0
5581,admiring_hawking,Half-Elf,Rogue,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Deception; Persuasion,,10,15,8,19,14,8,10,19,False,0
5582,blissful_stonebraker,Dwarf,Barbarian,,1,,,,1,1,,Athletics; Perception; Survival,,14,12,19,9,15,12,9,13,False,0
5583,objective_khayyam,Elf,Druid,,1,,,,1,1,NN,Nature; Religion; Insight; Medicine; Perception,,9,13,11,11,12,12,15,8,False,0
5584,sad_ishizaka,Tiefling,Warlock,The Great Old One,1,,,,1,1,CN,Sleight of Hand; Arcana; Investigation; Deception,,10,13,11,14,15,14,12,19,True,7
5585,wonderful_dirac,Elf,Wizard,,1,,,,1,1,LG,Arcana; History; Investigation; Perception; Persuasion,,8,13,6,16,15,18,10,12,True,12
5586,eager_hamilton,Gnome,Wizard,,1,,,,1,1,,Sleight of Hand; Stealth; Arcana; History,,7,10,10,11,13,17,13,12,False,0
5587,upbeat_mahavira,Half-Orc,Barbarian,,1,,,,1,1,,Athletics; Animal Handling; Perception; Survival; Intimidation,,12,12,16,13,12,11,9,13,False,0
5588,peaceful_spence,Goblin,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Intimidation,,4,14,7,16,8,10,12,16,False,0
5589,sweet_kalam,Human,Monk,,1,,,,1,1,CG,Acrobatics; Stealth; Insight; Deception,Mobile,9,15,11,16,12,10,15,18,False,0
5590,quizzical_burnell,Human,Revised Ranger,,1,,,,1,1,,Athletics; Stealth; Investigation; Religion; Perception; Survival,Sharpshooter,11,15,10,18,12,15,13,14,False,0
5591,priceless_wiles,Gnome,Cleric,Life Domain,1,,,,1,1,,Arcana; History; Religion; Medicine,,9,14,14,11,13,14,15,8,True,3
5592,cool_varahamihira,Minotaur,Paladin,,1,,,,1,1,,Athletics; Arcana; Medicine; Persuasion,,12,18,16,9,14,11,13,15,False,0
5593,musing_swartz,Dragonborn,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Perception; Intimidation,,12,20,16,14,14,10,12,12,False,0
5594,distracted_tharp,Tabaxi,Monk,,1,,,,1,1,,Athletics; Acrobatics; Stealth; Perception; Deception,,9,15,8,17,13,10,15,11,False,0
5595,distracted_stallman,Human,Fighter,,1,,,,1,1,,Athletics; Perception; Intimidation,,12,17,16,14,15,11,13,9,False,0
5596,cool_varahamihira,Warforged,Monk,,1,,,,1,1,,Athletics; Acrobatics; Insight; Intimidation,,9,16,13,15,13,11,14,18,False,0
5597,friendly_moser,Turtle,Monk,,1,,,,1,1,NN,Athletics; Arcana; History; Insight; Survival,,10,17,11,17,14,13,16,13,False,0
5598,quizzical_black,Aasimar,Cleric,Life Domain,1,,,,1,1,LG,Religion; Insight; Medicine; Persuasion,,10,18,14,8,14,8,16,14,True,2
5599,boring_lovelace,,Rogue,,1,,,,1,1,CN,Athletics; Acrobatics; Stealth; Investigation; Insight; Perception; Persuasion,,11,15,11,19,16,12,16,15,False,0
5600,xenodochial_ganguly,Bugbear,Fighter,,1,,,,1,1,,Athletics; Stealth; Insight; Intimidation; Persuasion,,12,16,14,16,14,8,13,10,False,0
5601,pedantic_mirzakhani,Tiefling,Wizard,,1,,,,1,1,CN,Stealth; Arcana; Investigation; Deception,,6,10,8,11,14,17,9,16,False,0
5602,elastic_nash,Gnome,Rogue,,1,,,,1,1,CN,Sleight of Hand; Stealth; Investigation; Perception; Deception; Persuasion,,10,14,8,16,14,12,13,12,True,1
5603,suspicious_kepler,Gnome,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Medicine,,8,12,10,15,14,18,13,11,True,9
5604,frosty_liskov,Gnome,Rogue,,1,,,,1,1,CN,Sleight of Hand; Stealth; Investigation; Perception; Deception; Persuasion,,10,14,8,16,14,12,13,12,True,1
5605,modest_wing,Elf,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Insight; Perception; Survival,,12,18,15,15,14,12,11,8,False,0
5606,objective_cori,Half-Elf,Ranger,,1,,,,1,1,,Acrobatics; Stealth; History; Nature; Medicine; Survival; Persuasion,,11,13,10,15,13,13,15,10,False,0
5607,cocky_cartwright,Human,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Animal Handling; Survival,,12,15,16,15,14,13,11,9,False,0
5608,xenodochial_kalam,Gnome,Rogue,,1,,,,1,1,,Sleight of Hand; Stealth; Investigation; Perception; Deception; Persuasion,,10,14,8,16,14,12,13,12,True,1
5609,flamboyant_goldberg,Dwarf,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Intimidation,,13,18,15,12,17,10,14,8,False,0
5610,fervent_fermi,Elf,Druid,,1,,,,1,1,NG,Arcana; History; Nature; Animal Handling; Perception,,11,17,7,18,16,13,16,12,True,2
5611,zealous_zhukovsky,Human,Warlock,The Great Old One,1,,,,1,1,CG,Arcana; History; Investigation; Deception,,9,12,9,13,14,13,10,18,True,6
5612,happy_almeida,Human,Fighter,,1,,,,1,1,,Athletics; Religion; Perception; Survival; Intimidation,Tough,15,16,16,14,16,8,10,8,False,0
5613,zealous_goldwasser,Dwarf,Bard,,1,,,,1,1,,Acrobatics; Arcana; History; Intimidation; Performance,,12,12,10,13,16,10,11,15,False,0
5614,loving_solomon,Human,Fighter,,1,,,,1,1,,Acrobatics; Stealth; Insight; Perception; Performance,Sharpshooter,12,15,8,16,14,10,14,12,False,0
5615,peaceful_raman,Elf,Rogue,,1,,,,1,1,CN,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Intimidation; Persuasion,,10,16,12,21,15,15,13,15,False,0
5616,nervous_hypatia,Goblin,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Animal Handling; Perception; Survival,,11,14,8,17,16,8,14,10,False,0
5617,competent_noether,Aasimar,Paladin,,1,,,,1,1,,Athletics; Religion; Intimidation; Persuasion,,11,16,16,10,13,8,12,16,False,0
5618,happy_mccarthy,Dwarf,Cleric,Life Domain,1,,,,1,1,,History; Religion; Insight; Medicine,,11,17,15,12,15,8,15,10,True,5
5619,competent_wu,Dragonborn,Monk,,1,,,,1,1,LG,Athletics; Stealth; History; Insight,,7,12,18,10,12,13,14,13,False,0
5620,objective_wescoff,Eladrin,Sorcerer,Phoenix,1,,,,1,1,,Arcana; Animal Handling; Insight; Perception; Survival,,6,11,14,12,11,14,10,19,False,0
5621,laughing_einstein,Eladrin,Wizard,,1,,,,1,1,NG,Arcana; History; Investigation; Medicine; Perception,,8,13,8,16,14,16,12,8,True,9
5622,elegant_mendeleev,Human,Cleric,Order Domain,1,,,,1,1,,Athletics; Stealth; History; Medicine; Intimidation; Persuasion,War Caster,10,15,10,14,14,8,16,12,True,2
5623,stoic_hopper,Halfling,Rogue,,1,,,,1,1,,Athletics; Stealth; Perception; Deception; Performance; Persuasion,,8,15,15,16,12,9,12,13,False,0
5624,silly_kapitsa,Aasimar,Sorcerer,Wild Magic,1,,,,1,1,,Religion; Insight; Intimidation; Persuasion,,6,10,17,9,11,11,13,11,False,0
5625,ecstatic_ptolemy,Tabaxi,Ranger,,1,,,,1,1,,Stealth; Nature; Animal Handling; Insight; Perception; Survival; Persuasion,,10,14,14,9,11,11,14,15,False,0
5626,lucid_poincare,Elf,Warlock,The Archfey,1,,,,1,1,,Investigation; Nature; Animal Handling; Perception; Survival,,10,13,10,14,15,14,11,12,False,0
5627,stoic_moser,Tiefling,Wizard,,1,,,,1,1,,Stealth; Investigation; Medicine; Deception,,8,10,17,11,14,11,12,12,False,0
5628,nostalgic_cartwright,Dragonborn,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Intimidation; Persuasion,,11,16,14,9,13,17,12,11,False,0
5629,crazy_lumiere,Dragonborn,Monk,,1,,,,1,1,,Stealth; Investigation; Insight; Survival,,8,12,19,11,11,11,14,13,False,0
5630,upbeat_hodgkin,Gnome,Fighter,,1,,,,1,1,CG,Athletics; Insight; Perception; Intimidation,,13,18,15,12,16,11,10,10,False,0
5631,ecstatic_solomon,Goblin,Rogue,,1,,,,1,1,NN,Athletics; Acrobatics; Sleight of Hand; Stealth; Perception; Persuasion,,11,14,15,17,16,12,13,15,False,0
5632,agitated_murdock,Tiefling,Sorcerer,Wild Magic,1,,,,1,1,,Sleight of Hand; Deception; Intimidation; Persuasion,,11,15,18,20,20,18,17,24,False,0
5633,dazzling_yalow,Genasi,Fighter,,1,,,,1,1,NG,Acrobatics; History; Animal Handling; Performance,Dual Wielder,13,15,12,17,17,10,14,17,False,0
5634,awesome_ritchie,Half-Elf,Cleric,War Domain,1,,,,1,1,,Religion; Insight; Medicine; Persuasion,,10,16,14,8,15,8,16,12,True,2
5635,suspicious_leavitt,Halfling,Monk,,1,,,,1,1,,Acrobatics; Stealth; Religion; Medicine,,8,15,13,16,10,11,14,12,False,0
5636,focused_chandrasekhar,Aasimar,Bard,,1,,,,1,1,,Athletics; Acrobatics; History; Religion; Performance,,8,13,9,14,11,11,13,17,False,0
5637,hopeful_almeida,Goblin,Bard,,1,,,,1,1,NG,Acrobatics; Sleight of Hand; Stealth; Deception; Persuasion,,10,14,8,17,14,10,10,15,True,6
5638,admiring_knuth,Goliath,Barbarian,,1,,,,1,1,CN,Athletics; Acrobatics; Survival; Intimidation; Performance,,14,12,17,10,15,10,11,12,False,0
5639,dazzling_tu,Elf,Druid,,1,,,,1,1,,Nature; Insight; Perception; Survival; Persuasion,,10,12,10,13,14,10,16,12,True,6
5640,zealous_hypatia,Tabaxi,Monk,,1,,,,1,1,CN,Acrobatics; Stealth; History; Insight; Perception,,10,15,8,17,14,10,15,9,False,0
5641,elegant_payne,Firbolg,Cleric,Life Domain,1,,,,1,1,NG,History; Religion; Insight; Medicine,,9,18,13,12,12,12,17,10,True,9
5642,nostalgic_sanderson,Elf,Wizard,,1,,,,1,1,CG,Arcana; Insight; Medicine; Perception; Persuasion,,6,12,8,14,11,16,12,14,False,0
5643,cool_proskuriakova,Elf,Rogue,,1,,,,1,1,,Acrobatics; Stealth; Investigation; Insight; Perception; Deception; Persuasion,,7,15,8,18,8,15,15,10,True,1
5644,priceless_kilby,Half-Orc,Barbarian,,1,,,,1,1,,Athletics; Insight; Perception; Survival; Intimidation,,15,15,16,14,16,9,11,8,False,0
5645,boring_tharp,Dragonborn,Paladin,,1,,,,1,1,,Animal Handling; Survival,,11,16,17,14,13,12,10,9,False,0
5646,trusting_benz,Lizardfolk,Druid,,1,,,,1,1,NG,Athletics; Nature; Animal Handling; Medicine; Survival,,11,14,10,13,16,12,16,8,True,5
5647,condescending_germain,Half-Elf,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Intimidation; Persuasion,,12,18,16,8,14,10,12,16,False,0
5648,determined_dijkstra,Tiefling,Warlock,The Archfey,1,,,,1,1,,History; Insight; Perception; Intimidation,,4,11,10,10,9,12,16,11,False,0
5649,epic_shockley,Half-Elf,Sorcerer,Wild Magic,1,,,,1,1,,Sleight of Hand; Stealth; Insight; Perception; Deception; Persuasion,,8,11,8,12,14,9,12,19,False,0
5650,brave_kowalevski,Dragonborn,Paladin,,1,,,,1,1,,Athletics; Arcana; Religion; Persuasion,,13,13,20,12,17,14,9,18,False,0
5651,brave_chaum,Gnome,Druid,,1,,,,1,1,NG,Arcana; History; Nature; Animal Handling,,9,13,7,12,14,15,15,12,True,9
5652,festive_davinci,Elf,Monk,,1,,,,1,1,,Athletics; Acrobatics; Religion; Insight; Perception,,6,15,12,17,13,10,15,8,False,0
5653,reverent_chaum,Goliath,Cleric,Trickery Domain,1,,,,1,1,,Athletics; Religion; Insight,,11,18,19,12,17,8,12,11,True,2
5654,angry_austin,Half-Orc,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Perception; Survival; Intimidation,,11,11,19,13,12,11,14,9,False,0
5655,condescending_hodgkin,Tiefling,Rogue,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; Perception; Deception,,10,12,12,13,15,13,14,13,False,0
5656,peaceful_rhodes,Elf,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Insight; Perception,,11,13,14,16,9,15,16,11,False,0
5657,vibrant_lumiere,Dragonborn,Cleric,Life Domain,1,,,,1,1,,Religion; Insight; Medicine; Persuasion,,8,18,15,15,11,10,16,13,True,2
5658,wizardly_golick,Dwarf,Fighter,,1,,,,1,1,,Athletics; Insight; Perception; Intimidation,,11,16,18,15,13,15,9,10,False,0
5659,competent_johnson,Human,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Intimidation,,11,16,16,11,12,11,15,17,False,0
5660,crazy_heisenberg,Tabaxi,Fighter,,1,,,,1,1,,Athletics; Stealth; History; Perception; Survival; Persuasion,,11,16,15,17,12,16,11,16,False,0
5661,magical_khayyam,Dragonborn,Ranger,,1,,,,1,1,CN,Athletics; Nature; Perception; Survival; Persuasion,,13,14,16,11,16,10,17,12,False,0
5662,focused_thompson,Aasimar,Paladin,,1,,,,1,1,,Athletics; Insight; Intimidation; Persuasion,,12,16,15,8,15,10,12,15,False,0
5663,wonderful_bose,,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Persuasion,,8,14,12,16,10,13,8,15,False,0
5664,xenodochial_stonebraker,,Rogue,,1,,,,1,1,CN,Acrobatics; Sleight of Hand; Perception; Deception; Intimidation; Persuasion,,8,15,8,18,12,7,12,18,False,0
5665,agitated_diffie,Human,Rogue,,1,,,,1,1,,Acrobatics; Stealth; Investigation; Insight; Perception; Intimidation; Persuasion,Resilient,8,13,11,15,11,16,14,14,False,0
5666,romantic_shaw,Half-Elf,Rogue,,1,,,,1,1,CN,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Deception,,8,13,8,16,10,15,12,16,False,0
5667,kind_galileo,Aasimar,Paladin,,1,,,,1,1,,Insight; Perception,,11,10,11,9,13,13,16,14,False,0
5668,vigorous_rubin,Human,Warlock,The Great Old One,1,,,,1,1,,Arcana; Religion; Insight; Deception,Spell Sniper,7,11,10,11,9,11,16,16,False,0
5669,epic_borg,Dwarf,Cleric,Forge Domain,1,,,,1,1,,History; Religion; Insight; Medicine,,11,16,14,17,17,17,12,12,True,2
5670,fervent_engelbart,Human,Barbarian,,1,,,,1,1,,Athletics; Animal Handling; Perception; Survival; Intimidation,Sentinel,15,15,16,14,16,8,10,8,False,0
5671,trusting_jepsen,Human,Druid,,1,,,,1,1,,Nature; Insight; Medicine; Survival; Persuasion,Healer,10,16,8,14,14,12,16,10,True,6
5672,agitated_austin,Half-Orc,Sorcerer,Shadow Magic,1,,,,1,1,CN,Athletics; Arcana; Insight; Survival; Intimidation,,8,12,10,14,14,10,12,15,True,6
5673,confident_clarke,Human,Cleric,Arcana Domain,1,,,,1,1,,Arcana; History; Religion; Insight; Medicine; Perception,Spell Sniper,9,18,10,14,12,14,16,8,True,2
5674,frosty_rubin,Halfling,Barbarian,,1,,,,1,1,CG,Athletics; Perception; Intimidation; Persuasion,,15,16,15,17,16,8,8,8,False,0
5675,zealous_sinoussi,Human,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Deception; Performance; Persuasion,,13,11,18,11,11,12,17,15,False,0
5676,condescending_cori,Tiefling,Rogue,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception,,10,13,18,14,15,12,15,18,False,0
5677,tender_robinson,Half-Elf,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Deception,,6,14,9,18,11,10,13,17,False,0
5678,epic_turing,Turtle,Barbarian,,1,,,,1,1,CN,Athletics; Animal Handling; Perception; Survival; Intimidation,,14,19,16,8,14,8,16,12,False,0
5679,flamboyant_tesla,Dragonborn,Paladin,,1,,,,1,1,CG,Athletics; Insight; Intimidation; Persuasion,,12,18,20,16,15,12,14,16,False,0
5680,admiring_murdock,Elf,Cleric,Life Domain,1,,,,1,1,LN,Arcana; History; Medicine; Perception; Persuasion,,11,18,16,16,16,12,18,15,True,2
5681,elated_galois,Elf,Rogue,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Persuasion,,8,15,14,18,10,15,11,13,False,0
5682,flamboyant_antonelli,Bugbear,Sorcerer,Wild Magic,1,,,,1,1,,Stealth; Arcana; History; Deception; Persuasion,,6,13,17,17,10,14,15,12,False,0
5683,zealous_varahamihira,Aarakocra,Sorcerer,Shadow Magic,1,,,,1,1,,Athletics; Arcana; Deception; Intimidation,,8,14,14,18,15,12,12,10,False,0
5684,boring_mcnulty,Dragonborn,Barbarian,,1,,,,1,1,,Nature; Animal Handling; Intimidation; Persuasion,,13,13,18,15,12,10,14,12,False,0
5685,zen_poitras,Aarakocra,Druid,,1,,,,1,1,,Nature; Religion; Medicine; Perception,,8,15,9,17,10,14,19,12,False,0
5686,upbeat_fermi,Human,Paladin,,1,,,,1,1,,Athletics; History; Religion; Insight; Intimidation,Observant,12,18,14,8,14,12,11,16,False,0
5687,practical_nash,Tiefling,Wizard,,1,,,,1,1,NG,Arcana; History; Insight; Persuasion,,9,10,12,11,16,19,13,12,True,10
5688,wizardly_antonelli,Dragonborn,Warlock,The Archfey,1,,,,1,1,LG,History; Deception; Intimidation; Persuasion,,10,11,10,10,14,10,14,16,True,4
5689,sharp_fermat,Half-Orc,Paladin,,1,,,,1,1,LN,Athletics; History; Medicine; Intimidation; Persuasion,,12,18,17,8,14,10,12,14,False,0
5690,gracious_mayer,Halfling,Ranger,,1,,,,1,1,,Athletics; Stealth; Animal Handling; Perception; Survival,,12,14,8,16,14,12,15,10,False,0
5691,focused_hellman,Half-Elf,Sorcerer,Wild Magic,1,,,,1,1,CG,Arcana; Religion; Insight; Medicine; Deception; Persuasion,,9,12,8,14,16,12,10,16,False,0
5692,sweet_jepsen,Half-Orc,Druid,,1,,,,1,1,NN,Religion; Animal Handling; Medicine; Perception; Intimidation,,10,15,12,14,14,8,15,12,False,0
5693,boring_kilby,Dragonborn,Paladin,,1,,,,1,1,,Athletics; Medicine; Intimidation; Persuasion,,11,18,16,13,12,8,10,16,False,0
5694,trusting_matsumoto,Genasi,Sorcerer,Draconic Bloodline,1,,,,1,1,,Arcana; History; Insight; Deception,,9,14,10,13,14,9,14,15,True,2
5695,bold_goldberg,Elf,Monk,,1,,,,1,1,NG,Athletics; Acrobatics; Religion; Insight; Perception,,10,16,8,17,15,8,16,8,False,0
5696,vigorous_bartik,,Bard,,1,,,,1,1,CG,Stealth; Arcana; History; Investigation; Persuasion,,8,12,6,14,10,18,10,16,True,6
5697,tender_rosalind,Halfling,Monk,,1,,,,1,1,CN,Acrobatics; Religion; Insight; Medicine,,10,15,10,16,14,10,14,11,False,0
5698,competent_swartz,Human,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Perception; Intimidation,Tavern Brawler,13,20,16,14,17,10,10,16,False,0
5699,reverent_burnell,Tiefling,Paladin,,1,,,,1,1,,Athletics; Religion; Intimidation; Persuasion,,11,20,15,10,14,8,10,17,True,1
5700,reverent_napier,Human,Rogue,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; Insight; Perception; Persuasion,Defensive Duelist,10,14,8,16,14,10,12,14,False,0
5701,wonderful_mayer,Loxodon,Druid,,1,,,,1,1,,Religion; Medicine; Perception; Survival,,11,17,10,10,16,13,16,10,True,7
